# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
0;Other	7.08842814106e-06	0.0	0.0	6.63565603413e-06	1.34281059209e-05	2.34274335247e-06	0.000156697946901	6.85867292909e-05	6.68024984134e-06	4.55732430375e-06	3.09646414759e-06	0.0	4.27917326373e-05	3.68879946345e-05	9.6059308147e-05	2.49372205473e-06	2.3780364553e-05	6.55890387598e-06	0.000164137875816	0.0	0.0	1.99161133307e-06	7.85518087187e-05	4.3065394802e-06	0.000909297567629	2.27614148495e-05	1.20030007502e-05	6.78656260604e-05	0.0	4.72616594514e-06	0.0	0.0	1.84757505774e-05	4.59289708466e-05	0.0	1.68866433406e-05	0.0	0.0	1.24559371224e-05	1.72151114248e-05	0.0	1.4681485179e-05	2.01615613113e-05	1.35757049185e-05	3.03128590179e-06	1.63753223892e-05	8.87047771958e-06	1.61898748523e-05	8.99472684139e-06	0.000122856411569	0.0	4.59461694679e-05	7.40244502759e-06	0.0	3.47838185676e-05	5.06983700474e-05	1.91352310699e-05	0.0	2.37350691581e-05	5.11007092778e-06	8.43991064948e-06	7.08646909591e-06	1.21416689938e-05	0.000467765082018	0.0	3.68379755322e-06	6.35239262868e-06	4.96289110966e-05	7.5e-05	0.0	0.000265778871979	8.9781919717e-06	1.16381918905e-05	1.7373779492e-05	1.95073991565e-05	8.44181059954e-06	2.81485964406e-05	0.0	5.08031985694e-05	4.7870448888e-05	7.33229214785e-06	2.76905525373e-05	3.56163407771e-05	0.0	0.0	2.0467756461e-05	8.1795799513e-06	2.19215559044e-05	0.0	4.41988950276e-05	1.81103645616e-05	0.0	4.91803278689e-05	7.6074553062e-06	0.000270056282184	0.0	0.0	6.91960115419e-06	5.4754017576e-06	3.41720121457e-05	3.6488170014e-05	4.17743662045e-05	4.17211359275e-05	5.57783591122e-06	1.25434945674e-05	6.7647556232e-05	4.72132385921e-06	5.26090322193e-05	0.0	3.67428222897e-06	3.17946826573e-06	0.000413564929694	0.0	7.83116018638e-05	7.30700376311e-06	1.42460289194e-05	7.4895707727e-06	5.72549131872e-05	0.0	2.4237723593e-05	0.000133290172706
k__Archaea;p__Euryarchaeota	0.0	0.0	0.00221948212084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017614070534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265254167693	0.0	1.1345869763e-05	0.0	0.0	0.0	0.00104939851549	0.0	0.0	6.95412710058e-06	0.0	0.0	0.0	0.0	2.24017347903e-06	0.0	2.12190013125e-05	0.0	4.43523885979e-06	5.50455744977e-05	0.0	0.0	0.0	0.0	2.96097801104e-05	0.0	6.95676371352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000148815851014	0.0	0.0	0.0	0.0	0.0	1.80468767624e-05	0.0	0.0	0.0	1.79563839434e-05	6.9829151343e-05	6.60203620696e-05	0.0	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0119196020468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20486342438e-06	0.0	0.000121719284899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76304837022e-05	0.0	0.0	0.0	0.00195646857422	0.0	0.0	0.0	0.0	0.0	0.00166599685799	0.0	0.0	0.000458039305498	0.0	2.4237723593e-05	0.0
k__Bacteria;Other	0.000148856990962	0.000591065749821	0.00303584336069	8.62635284437e-05	6.71405296045e-05	0.000831673890125	0.000922381096529	4.38955067462e-05	0.000818330605565	0.000319012701263	0.000105279781018	0.000398906891505	0.000275471778852	0.000147551978538	0.000251449365444	0.000174560543831	0.000422101470816	0.000534550665893	0.00134512990912	0.00018729153295	0.000593917360642	0.000691089132574	0.000248325072724	0.000288538145173	0.000795635371675	9.86327976814e-05	0.000354088522131	0.000559891414998	0.00160137965016	0.00016541580808	0.00032222270127	0.000249860523064	0.000175519630485	0.000367431766773	0.00118163979183	0.00113478243249	0.000103562551781	0.000285119211124	0.000224206868204	0.000766072458404	0.000217319693282	0.000220222277686	0.000421152614058	0.00035975618034	0.000451661599367	0.000376632414951	0.000816083950201	0.000404746871307	0.000595900653242	0.000829280778091	8.50404414544e-05	0.000932707240197	0.000954915408559	0.0010767693058	0.000528714042228	0.00156802815932	0.00099264011175	0.000634272365836	0.000100874043922	0.000102201418556	0.000928390171443	0.000701560440495	6.07083449691e-05	5.90383113226e-05	9.79157924185e-05	0.000294703804258	0.000689234600212	0.000496289110966	0.00085	0.00111193111931	0.000573522829006	0.000336682198939	0.000186211070248	0.000837416171514	0.000807606325079	0.000785088385757	0.000274448815296	0.00149042477106	0.000548674544549	0.000287222693328	0.000439937528871	0.000470739393134	0.000688582588358	0.000565032404608	0.000960315957476	0.000334306688863	0.00127328794575	0.00127145024245	0.00161729443501	0.000362430939227	8.4515034621e-05	0.000327906395736	0.00108196721311	0.000273868391023	0.00049714906493	0.00121797071848	0.000761019846282	0.00059508569926	7.11802228489e-05	0.000722493971081	4.17007657303e-05	0.000715386021253	0.00329596973827	6.13561950235e-05	0.000188152418511	0.000216472179942	0.00109062581148	0.000916900275822	0.00194706247531	0.000624627978924	0.00117958272658	0.000540815677292	0.000858949204273	2.61038672879e-05	0.0010302875306	0.00025642852055	0.000561717807952	0.000658431501653	0.00037523878832	0.00048475447186	7.61658129748e-05
k__Bacteria;p__Actinobacteria	0.00774292633942	0.0113884217712	0.00790849951103	0.0131784128838	0.00414033265894	0.00122759751669	0.00164888975943	0.00124553500392	0.000531079862387	0.00540954394856	0.0104536629623	0.00161635000194	0.0179618297745	0.00147887323944	0.0098150010736	0.0116581506058	0.00230669536164	0.0171580925396	0.0115416950238	0.0169677711255	0.0140946102642	0.00019517791064	0.000486514428194	0.0659632652182	0.00331514738198	0.00123290997102	0.0104366091523	0.017950458093	0.0754906791492	0.00856381269259	0.017715441048	0.00597098195186	0.0192147806005	0.0186241976783	0.00370275573757	0.00610958756062	0.00207125103563	0.0426913862705	0.00783478445001	0.00173872625391	0.00252777116923	0.0236929807819	0.00473796690816	0.00357041039356	0.00379213866314	0.0010643959553	0.00535333330377	0.00274904074992	0.000679101876525	0.00113642180701	0.00241262882052	0.00123135734174	0.00286844744819	0.0253740928339	0.00116873630387	0.0185773313102	0.00670929039387	0.000754938815922	0.00296688364476	0.00330877092574	0.0128145976695	0.00375228538628	0.00150556695523	0.00284746316918	0.00434466358931	0.0280079127971	0.107946207939	0.00204832051253	0.279525	0.0060024600246	0.0419091316025	0.122350311094	0.00401517620223	0.00351297821328	0.00303535130875	0.0054702932685	0.0125753854598	0.0088175129912	0.0134730082606	0.000615477199989	0.011057096559	0.000836254686626	0.379848274388	0.00693294760455	0.00530202613141	0.000880113527823	0.0647686405811	0.00631340810045	0.0137501248876	0.00145856353591	0.00462417975141	0.278543471019	0.0828852459016	0.00322556104983	0.0408521503231	0.00300097939913	0.000768988640484	0.340970266474	0.00833903687683	0.000512580182186	0.00268969938961	0.0313255528576	0.0131421578172	0.00743804418762	0.144613948868	0.0145848131236	0.00302164726989	0.00227721953749	0.007374381549	0.00802095810583	0.0331618540115	0.00305401794236	0.00352735993024	0.00338045081379	0.0038215629681	0.00121091245815	0.00157280986227	0.00624078553741	0.00890339306832	0.01524552814	0.00279909362683
k__Bacteria;p__Bacteroidetes	0.907581073897	0.805930637186	0.849747013053	0.916171757321	0.925160689668	0.829085158721	0.765213055788	0.942335021481	0.886639500317	0.858959927447	0.929995138551	0.880915931668	0.888150434336	0.914832327297	0.679995366551	0.902293476174	0.860938373185	0.742484316021	0.747295728412	0.902073885458	0.725247658397	0.843674443245	0.932620285625	0.855532826597	0.791467757824	0.727147539491	0.836039009752	0.78242280285	0.235279625524	0.913095260601	0.852998373002	0.904917802733	0.858614318707	0.826951120093	0.906998123027	0.864069275766	0.875333701556	0.72018331079	0.839891384228	0.743770281553	0.822758633311	0.885968904614	0.848566512991	0.898555544997	0.8771419824	0.926908748516	0.845174681882	0.885634724044	0.767405358609	0.843224980804	0.900490084914	0.726243533077	0.876715979288	0.750537177512	0.822240773592	0.755720767863	0.902434240582	0.692130381646	0.930236697977	0.913941295505	0.717417724938	0.891640801054	0.968723060672	0.88955748515	0.846694642607	0.86990300561	0.638955412556	0.887098738974	0.0565375	0.847252152522	0.769485787825	0.617142959751	0.682626507146	0.898311268633	0.725351425796	0.786700771581	0.81794895252	0.762112201978	0.780235523629	0.938650600432	0.800319687938	0.899311612864	0.0313423798839	0.843791141422	0.809749235805	0.918777119777	0.569675025289	0.811829748428	0.633848286542	0.866872928177	0.957054288836	0.427928256163	0.562967213115	0.917748193229	0.742894144075	0.761595834624	0.837926679125	0.401783181217	0.887447641471	0.798350956328	0.976543319277	0.544064123652	0.794773732373	0.962832090406	0.678224242561	0.838599695586	0.84157125658	0.854994476052	0.881153940215	0.826415884657	0.715574307353	0.930505185468	0.763867451493	0.405393058982	0.907317964269	0.722658308996	0.782308135921	0.902909980963	0.81257391067	0.874157739105	0.916369937354
k__Bacteria;p__Firmicutes	0.0681197944356	0.168512012787	0.130762362345	0.0492697460534	0.037227185648	0.163193159189	0.227190655104	0.045714426807	0.107037643208	0.117100447985	0.0557889945471	0.0882076388079	0.083649813856	0.0743930248156	0.110685750449	0.0670487048855	0.103373244712	0.223147027669	0.236286480644	0.0283399446543	0.253476730523	0.114487777481	0.0659860532531	0.0719105962404	0.191369250587	0.183244563815	0.132849212303	0.179216152019	0.555206536914	0.0702402782767	0.118060582406	0.0792793748695	0.0911316397229	0.134560402338	0.0724660865114	0.125717682342	0.0836785418393	0.153289823678	0.135906729943	0.222204050716	0.159460040627	0.0867440870318	0.129580594721	0.0927967309703	0.107143831485	0.070102755148	0.137075492201	0.0932148234494	0.174839500343	0.154379319171	0.0568448106433	0.265959401965	0.104215322321	0.206787992332	0.108052453998	0.219759327595	0.0807817698654	0.271747033616	0.0426281842079	0.0793670666149	0.259319068009	0.083195147186	0.0290792972402	0.07086868063	0.146521191775	0.091505531222	0.210124443372	0.0921157707144	0.50535	0.135084870849	0.148864145031	0.208356901087	0.129533075741	0.087654192293	0.208108835681	0.179911867497	0.136464395544	0.196205918687	0.171288064297	0.0594619361545	0.182009487986	0.0928242702155	0.471631584571	0.134731976879	0.183068682879	0.0792852659444	0.350151458555	0.171816770867	0.325219802178	0.129555801105	0.0289101786286	0.241182961359	0.335836065574	0.0397641688855	0.166606313179	0.194260051398	0.150542475665	0.223115619616	0.0639362663235	0.189054216338	0.0136934889467	0.41592125532	0.186855060774	0.0289963799845	0.139814807846	0.135917469981	0.149835933996	0.141022268652	0.101463588991	0.139971781512	0.234342708525	0.0494369154419	0.216407237846	0.332876515656	0.0732454057214	0.248607450673	0.200435893019	0.061921188612	0.118495861002	0.0784211546852	0.0707961231601
k__Bacteria;p__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000266116509649	0.0	0.0	0.0	0.0	0.0	3.35345405768e-06	3.67285589974e-05	0.0	0.0	0.0	0.0	7.36539736319e-05	0.0	0.0	0.0	0.0	0.0	4.17292605575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13292381196e-06	0.0	3.45208505938e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022112564592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13764277692e-06	0.0	0.0	0.0	0.0	0.0	0.000213716424368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67428222897e-06	0.0	0.0	0.0	0.000169675137372	0.0	0.0	0.0	0.0	0.0	0.0	1.90414532437e-05
k__Bacteria;p__Proteobacteria	0.0134443853742	0.0135737000716	0.0004506994345	0.0185223278766	0.0327959106941	0.00557104369216	0.00476860342955	0.00752807940697	0.00493336450783	0.0181791666477	0.00364763476586	0.00359016202355	0.00984477298986	0.00909121395037	0.199077265587	0.0187527898515	0.0329179696325	0.0165153199597	0.00333079787021	0.0473847578363	0.00650223811715	0.00643688782847	0.000539726943777	0.00617127107513	0.0115935439873	0.0882042761111	0.000258064516129	0.0197658635901	0.129071199803	0.00788797096244	0.0106242724461	0.00953235009224	0.00056351039261	0.000436325223043	0.000407388448085	0.00290112532591	0.0387669152168	0.0461197709311	0.0161179826364	0.031486438796	0.0150156470179	0.00226682131164	0.0166310479084	0.00422883208211	0.0113612595599	0.00149015433741	0.0115360562743	0.0176696294138	0.0108386458439	0.000296902994625	0.0182962934966	0.00555489188866	0.015019560961	0.0161660252727	0.0666457963755	0.00372995151063	0.00856062399989	0.0151111523646	0.0234917846992	0.00327044539378	0.00917699617953	0.0099600323143	0.000619225118685	0.0240104270741	0.00233319345363	0.0101783326396	0.0422116490176	0.017943107221	0.157575	0.00529397293973	0.0388596687556	0.0388261911816	0.182905823751	0.00686264289934	0.0365061467815	0.026118961995	0.000647417718134	0.0311638817063	0.0343937654315	0.000930054435539	0.00601247956124	0.00634667464155	0.104450855386	0.01397890169	0.000919739226878	0.0006822585487	0.0139734490835	0.0085494068027	0.0218116195424	0.00170607734807	0.00928458023193	0.0408009243837	0.0171639344262	0.00252567516166	0.0488126730048	0.0399209783946	0.00930755162783	0.032511746023	0.039417417253	0.0109789793308	0.00523344609915	0.00783791545913	0.00171056657303	0.00066097355548	0.0268029391916	0.0105868425503	0.00436722456977	0.000713979722976	0.000329213462009	0.0239122287461	0.0144920163552	0.00874848889737	0.0150643121866	0.25799757234	0.000876840451573	0.027224161265	0.00897999535647	0.00123098063353	0.0596174838534	0.0151001017984	0.00978730696727
k__Bacteria;p__Spirochaetes	7.08842814106e-06	0.0	1.70075258302e-05	0.0	8.95207061393e-06	3.5141150287e-05	5.69810716003e-05	0.0	0.0	1.8229297215e-05	6.19292829518e-06	2.07224359223e-05	2.67448328983e-06	0.0	0.0	2.49372205473e-06	5.94509113825e-06	1.639725969e-05	0.0	0.0	7.71321247586e-06	0.0	2.53392931351e-06	0.0	0.0	3.79356914159e-06	3.60090022506e-05	1.69664065151e-05	4.10610166708e-05	4.72616594514e-06	9.07669581042e-06	5.13412033694e-06	4.61893764434e-05	0.000114822427116	1.49304666837e-05	1.35093146725e-05	0.0	3.47706355029e-06	1.24559371224e-05	1.72151114248e-05	1.37254543125e-05	2.93629703581e-06	4.48034695807e-06	2.7151409837e-05	2.12190013125e-05	0.0	1.33057165794e-05	2.26658247932e-05	2.24868171035e-06	1.02380342974e-05	3.14964597979e-06	4.59461694679e-06	2.96097801104e-05	4.82856190941e-06	4.86973459946e-05	7.24262429249e-06	3.10947504885e-05	6.18802308133e-06	1.48344182238e-05	5.11007092778e-06	2.53197319484e-05	1.06297036439e-05	0.0	4.54140856328e-06	5.5951881382e-06	1.10513926597e-05	2.54095705147e-05	1.80468767624e-05	3.75e-05	2.9520295203e-05	1.39883616831e-05	1.79563839434e-05	1.16381918905e-05	6.9495117968e-06	7.8029596626e-06	3.37672423981e-05	5.62971928812e-05	5.00142540624e-06	0.0	0.0	7.33229214785e-06	1.66143315224e-05	1.18721135924e-05	0.0	0.0	6.822585487e-06	5.45305330087e-06	2.19215559044e-05	9.99100809272e-05	0.0	6.03678818721e-06	5.20486342438e-06	0.0	7.6074553062e-06	1.84129283307e-05	4.18546638652e-06	1.19531913029e-05	1.38392023084e-05	2.19016070304e-05	1.46451480624e-05	0.0	1.04435915511e-05	0.0	2.78891795561e-06	5.01739782697e-06	1.35295112464e-05	6.60985340289e-05	1.50311520626e-05	4.70304945727e-05	3.67428222897e-05	3.4974150923e-05	0.0	5.23217789405e-05	0.0	1.46140075262e-05	2.84920578389e-05	1.49791415454e-05	1.43137282968e-05	1.13708723733e-05	1.21188617965e-05	0.0
k__Bacteria;p__Synergistetes	0.0	0.0	0.000110548917896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018132131432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67852572306e-05	0.0	0.0	0.0	0.0	0.0	2.28757571876e-06	0.0	0.0	0.000156120606562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95676371352e-06	3.62131214624e-06	0.0	0.0	0.0	0.0	0.0	0.000205507603781	0.0	0.0	0.0	3.68379755322e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159838771326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000206064541912	0.0	0.0	0.0	0.0	0.000281475846329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235152472863	9.92056201821e-05	0.0	0.000174969777947	0.0	0.0	0.000102298052683	0.0	0.0	0.000114509826374	0.0	0.000181782926948	0.0
