# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
0;Other;Other	7.08842814106e-06	0.0	0.0	6.63565603413e-06	1.34281059209e-05	2.34274335247e-06	0.000156697946901	6.85867292909e-05	6.68024984134e-06	4.55732430375e-06	3.09646414759e-06	0.0	4.27917326373e-05	3.68879946345e-05	9.6059308147e-05	2.49372205473e-06	2.3780364553e-05	6.55890387598e-06	0.000164137875816	0.0	0.0	1.99161133307e-06	7.85518087187e-05	4.3065394802e-06	0.000909297567629	2.27614148495e-05	1.20030007502e-05	6.78656260604e-05	0.0	4.72616594514e-06	0.0	0.0	1.84757505774e-05	4.59289708466e-05	0.0	1.68866433406e-05	0.0	0.0	1.24559371224e-05	1.72151114248e-05	0.0	1.4681485179e-05	2.01615613113e-05	1.35757049185e-05	3.03128590179e-06	1.63753223892e-05	8.87047771958e-06	1.61898748523e-05	8.99472684139e-06	0.000122856411569	0.0	4.59461694679e-05	7.40244502759e-06	0.0	3.47838185676e-05	5.06983700474e-05	1.91352310699e-05	0.0	2.37350691581e-05	5.11007092778e-06	8.43991064948e-06	7.08646909591e-06	1.21416689938e-05	0.000467765082018	0.0	3.68379755322e-06	6.35239262868e-06	4.96289110966e-05	7.5e-05	0.0	0.000265778871979	8.9781919717e-06	1.16381918905e-05	1.7373779492e-05	1.95073991565e-05	8.44181059954e-06	2.81485964406e-05	0.0	5.08031985694e-05	4.7870448888e-05	7.33229214785e-06	2.76905525373e-05	3.56163407771e-05	0.0	0.0	2.0467756461e-05	8.1795799513e-06	2.19215559044e-05	0.0	4.41988950276e-05	1.81103645616e-05	0.0	4.91803278689e-05	7.6074553062e-06	0.000270056282184	0.0	0.0	6.91960115419e-06	5.4754017576e-06	3.41720121457e-05	3.6488170014e-05	4.17743662045e-05	4.17211359275e-05	5.57783591122e-06	1.25434945674e-05	6.7647556232e-05	4.72132385921e-06	5.26090322193e-05	0.0	3.67428222897e-06	3.17946826573e-06	0.000413564929694	0.0	7.83116018638e-05	7.30700376311e-06	1.42460289194e-05	7.4895707727e-06	5.72549131872e-05	0.0	2.4237723593e-05	0.000133290172706
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0	0.0	7.65338662358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017614070534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257452574526	0.0	0.0	0.0	0.0	0.0	8.95828001024e-05	0.0	0.0	6.95412710058e-06	0.0	0.0	0.0	0.0	2.24017347903e-06	0.0	2.12190013125e-05	0.0	4.43523885979e-06	5.50455744977e-05	0.0	0.0	0.0	0.0	2.96097801104e-05	0.0	6.95676371352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000148815851014	0.0	0.0	0.0	0.0	0.0	1.80468767624e-05	0.0	0.0	0.0	1.79563839434e-05	0.0	6.60203620696e-05	0.0	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.011883985706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20486342438e-06	0.0	0.000121719284899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76304837022e-05	0.0	0.0	0.0	0.000122279285889	0.0	0.0	0.0	0.0	0.0	4.38420225786e-05	0.0	0.0	4.29411848904e-05	0.0	2.4237723593e-05	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	0.0	0.0	0.0021429482546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80159316745e-05	0.0	1.1345869763e-05	0.0	0.0	0.0	0.000959815715383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9829151343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56163407771e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183418928833	0.0	0.0	0.0	0.0	0.0	0.00162215483541	0.0	0.0	0.000415098120607	0.0	0.0	0.0
k__Bacteria;Other;Other	0.000148856990962	0.000591065749821	0.00303584336069	8.62635284437e-05	6.71405296045e-05	0.000831673890125	0.000922381096529	4.38955067462e-05	0.000818330605565	0.000319012701263	0.000105279781018	0.000398906891505	0.000275471778852	0.000147551978538	0.000251449365444	0.000174560543831	0.000422101470816	0.000534550665893	0.00134512990912	0.00018729153295	0.000593917360642	0.000691089132574	0.000248325072724	0.000288538145173	0.000795635371675	9.86327976814e-05	0.000354088522131	0.000559891414998	0.00160137965016	0.00016541580808	0.00032222270127	0.000249860523064	0.000175519630485	0.000367431766773	0.00118163979183	0.00113478243249	0.000103562551781	0.000285119211124	0.000224206868204	0.000766072458404	0.000217319693282	0.000220222277686	0.000421152614058	0.00035975618034	0.000451661599367	0.000376632414951	0.000816083950201	0.000404746871307	0.000595900653242	0.000829280778091	8.50404414544e-05	0.000932707240197	0.000954915408559	0.0010767693058	0.000528714042228	0.00156802815932	0.00099264011175	0.000634272365836	0.000100874043922	0.000102201418556	0.000928390171443	0.000701560440495	6.07083449691e-05	5.90383113226e-05	9.79157924185e-05	0.000294703804258	0.000689234600212	0.000496289110966	0.00085	0.00111193111931	0.000573522829006	0.000336682198939	0.000186211070248	0.000837416171514	0.000807606325079	0.000785088385757	0.000274448815296	0.00149042477106	0.000548674544549	0.000287222693328	0.000439937528871	0.000470739393134	0.000688582588358	0.000565032404608	0.000960315957476	0.000334306688863	0.00127328794575	0.00127145024245	0.00161729443501	0.000362430939227	8.4515034621e-05	0.000327906395736	0.00108196721311	0.000273868391023	0.00049714906493	0.00121797071848	0.000761019846282	0.00059508569926	7.11802228489e-05	0.000722493971081	4.17007657303e-05	0.000715386021253	0.00329596973827	6.13561950235e-05	0.000188152418511	0.000216472179942	0.00109062581148	0.000916900275822	0.00194706247531	0.000624627978924	0.00117958272658	0.000540815677292	0.000858949204273	2.61038672879e-05	0.0010302875306	0.00025642852055	0.000561717807952	0.000658431501653	0.00037523878832	0.00048475447186	7.61658129748e-05
k__Bacteria;p__Actinobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59030449029e-06	0.0	3.35345405768e-06	0.0	4.98744410945e-06	5.94509113825e-06	0.0	0.0	0.0	2.57107082529e-06	1.99161133307e-06	5.06785862702e-06	0.0	0.0	0.0	0.0	0.0	4.10610166708e-06	0.0	2.26917395261e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.04311906509e-05	0.0	0.0	2.28757571876e-06	0.0	0.0	0.0	0.0	0.0	4.43523885979e-06	0.0	2.24868171035e-06	0.0	0.0	0.0	0.0	0.0	6.95676371352e-06	0.0	2.39190388373e-06	0.0	0.0	7.66510639168e-06	2.81330354983e-06	7.08646909591e-06	0.0	0.0	5.5951881382e-06	0.0	9.52858894303e-06	0.0	1.25e-05	0.0	0.0	0.0	0.0	0.0	3.9014798313e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.10762210149e-05	0.0	0.0	1.35255768659e-05	0.0	0.0	4.38431118087e-06	1.24887601159e-05	0.0	6.03678818721e-06	1.56145902732e-05	0.0	0.0	6.13764277692e-06	1.67418655461e-05	0.0	3.45980057709e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.01739782697e-06	0.0	0.0	0.0	0.0	0.0	3.17946826573e-06	0.0	0.0	0.0	0.0	1.42460289194e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.00670329021206	0.00680558099266	0.00610570177303	0.0122096071028	0.00362558859864	8.90242473937e-05	0.000128207411101	0.000987648901789	5.01018738101e-05	0.00471683065439	0.010069701408	0.00128220072269	0.0162876032351	0.000811535881958	0.0088487574446	0.0105185196268	0.000743136392281	0.0160135638132	0.00302654229553	0.0154399772725	0.0137398024903	2.58909473298e-05	5.57464448972e-05	0.0657608578627	0.000151549594605	0.00101667652995	0.00801200300075	0.0116559212759	0.069672333087	0.0076327580014	0.016229132109	0.00556196369835	0.0139122401848	0.0146054127292	0.00303301766061	0.00411358631777	0.00159946607751	0.0423610652332	0.00718707571964	0.000964046239789	0.00225326208297	0.0234433955339	0.00379933422044	0.00103854142626	4.54692885269e-05	0.000188316207475	0.000594322007212	6.47594994091e-05	6.52117696001e-05	0.000184284617353	0.00205041953284	8.72977219889e-05	0.000118439120441	0.0196329327236	0.000132178510557	0.0175633639093	0.00638399146569	4.64101731099e-05	0.00212725557329	0.00303027206018	0.0124038553512	0.00330583783324	0.00114131688542	0.00257043724682	0.00390823891453	0.027201161133	0.103512237884	0.000442148480679	0.2772	0.00312915129151	0.0397829006267	0.121416579129	0.00365439225362	0.00285624934848	0.000245793229372	0.00332607337622	0.00902866230833	0.00517147387005	0.00974405348561	0.000123095439998	0.0105291715243	0.000249214972836	0.365779819781	0.00376594097672	0.000148781345524	0.000177387222662	0.0637271074006	0.00269196706505	0.00461459686282	0.00115801104972	0.00347115320765	0.276539598601	0.0684918032787	0.00238874096615	0.0369240589459	0.000510626899155	0.000151407089836	0.33945141402	0.00618172858433	0.000107397752458	0.00231439249803	0.0306310540195	0.0127805746391	0.0072567645205	0.143367125508	0.0136918653814	0.000203016925946	9.77024884072e-05	0.00561544105198	0.00300188858107	0.0326213444064	0.00246548323471	0.000178766078047	0.00253207512693	0.00290818749772	0.000612579243536	0.000164770556999	0.00516725591515	0.00731147093605	0.0133186291144	0.00245634746844
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00103963612736	0.00458284077854	0.001802797738	0.000968805780984	0.000514744060301	0.0011385732693	0.00152068234833	0.000257886102134	0.000480977988577	0.000692713294171	0.000383961554301	0.000331558974757	0.00167422653943	0.000663983903421	0.000966243629008	0.0011346435349	0.00155761387822	0.00114452872636	0.00851515272829	0.00152779385305	0.000352236703064	0.000167295351977	0.000425700124669	0.000202407355569	0.00316359778738	0.000216233441071	0.00242460615154	0.0062945368171	0.00581423996058	0.000931054691192	0.001484039765	0.000409018253509	0.0053025404157	0.00401878494908	0.000669738076956	0.00199600124286	0.000471784958115	0.000319889846627	0.000647708730366	0.000774680014116	0.000272221510532	0.000249585248044	0.000938632687715	0.0025318689673	0.00374666937462	0.00087607974782	0.00475457605769	0.00268428125051	0.000611641425214	0.00095213718966	0.000362209287676	0.00114405961975	0.00275000832775	0.00574116011028	0.0010296010296	0.00101396740095	0.000322907024304	0.000708528642812	0.000839628071466	0.000270833759173	0.000407929014725	0.000439361083946	0.000364250069815	0.00027702592236	0.000430829486641	0.000806751664156	0.00442444146588	0.00160617203185	0.0023125	0.00287330873309	0.00212623097583	0.000933731965057	0.000360783948606	0.000656728864797	0.00278565659955	0.00214421989228	0.00354672315152	0.00364603912115	0.00372895477499	0.000492381759991	0.000527925034645	0.000575963492776	0.014068454607	0.00316700662783	0.00513971920902	0.000702726305161	0.00104153318047	0.00361705672422	0.00912303926466	0.000300552486188	0.00114698975557	0.00198825782811	0.014393442623	0.000836820083682	0.00392195373445	0.00247361063443	0.000617581550648	0.00151539265277	0.0021573082925	0.000405182429728	0.000375306891573	0.00069449883815	0.000361583178038	0.000181279667115	0.00124180596217	0.000892947742263	0.00281863034395	0.00217951704908	0.00175894049702	0.00501906952477	0.000537330136908	0.000588534707641	0.00334859385219	0.000848375686858	0.000913375470388	0.000584087185697	0.00140803930527	0.00107352962226	0.00159192213227	0.00192689902564	0.000342746158387
k__Bacteria;p__Bacteroidetes;Other	0.000236280938035	0.00170243585688	0.000161571495387	0.000223400419816	0.000179041412279	0.000271758228886	0.000259976139176	0.000235938348761	0.000517719362704	0.000396487214427	0.00107756952336	0.000217585577185	0.000339659377808	0.000697518443997	0.000322081209669	0.00147129601229	0.000487497473336	0.000104942462016	0.000312262300332	0.000197813529183	0.000347094561414	0.000356498428619	0.000737373430231	0.000254085829332	0.000208380692582	0.000337627653602	0.000186046511628	0.00198506956227	0.000328488133366	0.00034973627994	0.000381221224038	0.000203653440032	0.000166281755196	0.000172233640675	0.00023888746694	0.000439052726855	0.000425757157323	0.000312935719526	0.00051069342202	0.000413162674195	0.00045980271947	0.000240776356936	0.000439074001891	0.00306132145912	0.000251596729849	0.000638637573177	0.000124186688074	0.000307607622193	0.000359789073656	0.000747376503711	0.000173230528889	0.000592705586135	0.000255384353452	0.00151133987764	0.000709589898779	0.000934298533731	0.00112419482536	0.000365093361798	0.000210648738778	0.000551887660201	0.00133631918617	0.000393299034823	0.000801350153592	0.000208904793911	0.000363687228983	0.000176822282555	0.000343029201949	0.000320332062532	0.0007125	0.000354243542435	0.000251790510295	0.000215476607321	0.000349145756715	0.000437819243198	0.000495487938575	0.000261696128586	0.000126668683983	0.000380108330874	0.00149361403794	0.000889022622206	0.00041060836028	0.000232600641313	0.0	0.00179680304665	0.000378716152244	0.000948339382692	0.000368081097809	0.000464736985172	0.00438355480068	0.000627624309392	0.000839113558023	0.000182170219853	0.0012131147541	0.000228223659186	0.00033757035273	0.000272055315124	0.000187266663745	8.99548150045e-05	0.000235442275577	0.00023920408502	0.000260629785814	0.000328973133861	0.000862236809168	0.00290047467384	0.000213239407646	0.000290884491798	0.000377705908737	0.000390809953629	0.000282182967436	0.00443118436813	0.00136717135426	0.000397658586244	0.000327011118378	0.00013051933644	0.000248438127946	0.000384642780825	0.000501801241771	0.000271960837639	0.000295642681707	0.000436279024674	0.000571243597311
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.907321164865	0.804224038894	0.849551426506	0.915948356901	0.924972696185	0.828813400492	0.764942395698	0.942090852725	0.88611176058	0.858563440233	0.9289113761	0.880698346091	0.887808100475	0.914114688129	0.679670460068	0.900822180161	0.860403314983	0.742359696847	0.746851355138	0.901873967529	0.724892850623	0.843311969982	0.931880378265	0.855274434228	0.791240433432	0.726809911837	0.835852963241	0.780420766882	0.234922394678	0.912745524321	0.85261261343	0.904709015173	0.858429561201	0.826778886452	0.906746438017	0.863457979277	0.874907944398	0.719863420944	0.839318411121	0.743322688656	0.822227915744	0.88572519196	0.848127438989	0.89547385998	0.876887354385	0.926270110943	0.845037189478	0.885320640471	0.767041072171	0.8424776043	0.90031370474	0.725632449023	0.876442088822	0.749025837635	0.821405961947	0.754782848017	0.901302870045	0.691759100261	0.930020115471	0.913317866852	0.716075779144	0.891240415551	0.967921710518	0.889348580356	0.846300181844	0.86972249953	0.638606030962	0.886764871754	0.0558125	0.846779827798	0.769233997314	0.616918504951	0.682265723197	0.897866499878	0.724855937857	0.786388424589	0.817822283836	0.761647069415	0.778741909591	0.93776157781	0.799909079577	0.899023631118	0.0313186356567	0.841966086755	0.809370519653	0.917828780395	0.569306944191	0.811172101751	0.629452242981	0.866245303867	0.956215175278	0.427740881079	0.561754098361	0.917512362115	0.742532023151	0.761235884515	0.837715506078	0.401682847001	0.887212199195	0.798072698515	0.976282689491	0.543735150518	0.793911495564	0.959926037896	0.677993442261	0.838302046339	0.841188829348	0.854588634946	0.880871757247	0.821981026007	0.71420395653	0.930107526882	0.763536080227	0.405262539645	0.907054912133	0.722259420187	0.781798845108	0.902623706397	0.812278267989	0.87372146008	0.915779652303
k__Bacteria;p__Bacteroidetes;c__Chitinophagia	1.65396656625e-05	4.16243485789e-06	8.50376291509e-06	0.0	8.95207061393e-06	0.0	1.06839509251e-05	5.48693834327e-06	1.0020374762e-05	0.0	6.19292829518e-06	0.0	2.67448328983e-06	2.01207243461e-05	0.0	0.0	0.0	1.9676711628e-05	4.00336282477e-06	0.0	7.71321247586e-06	0.0	0.0	4.3065394802e-06	0.0	0.0	0.0	0.0	2.87427116695e-05	0.0	4.53834790521e-06	5.13412033694e-06	1.84757505774e-05	0.0	0.0	1.01319860043e-05	0.0	0.0	0.0	8.6075557124e-06	4.57515143751e-06	2.93629703581e-06	0.0	2.03635573777e-05	0.0	0.0	0.0	6.47594994091e-06	0.0	0.0	0.0	9.18923389357e-06	1.48048900552e-05	0.0	0.0	3.62131214624e-06	2.39190388373e-06	0.0	2.96688364476e-06	5.11007092778e-06	0.0	7.08646909591e-06	0.0	0.0	2.7975940691e-06	3.68379755322e-06	6.35239262868e-06	1.35351575718e-05	0.0	2.9520295203e-05	0.0	8.9781919717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37442271848e-05	1.13006480922e-05	0.0	0.0	0.0	3.06901782661e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.45505711077e-05	0.0	0.0	1.03794017313e-05	0.0	0.0	0.0	0.0	0.0	2.78891795561e-06	1.75608923944e-05	6.7647556232e-06	4.72132385921e-06	1.50311520626e-05	0.0	0.0	3.17946826573e-06	0.0	4.36014824504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
