# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_38	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_17	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
0;Other;Other;Other	6.55865652569e-05	2.53157566398e-05	4.09214334628e-05	6.41256195072e-05	1.78693387777e-05	3.59659497339e-05	1.00774847826e-05	2.84942795628e-05	0.000165150275642	3.81257171991e-05	1.39709316679e-05	2.32965663966e-05	5.62766779256e-05	1.33971268304e-05	6.63903821979e-05	1.60018218918e-05	3.05826361521e-05	7.30472792916e-05	1.1353766391e-05	6.4800884004e-06	8.45656642918e-05	0.00049112186215	1.49579748429e-05	4.27567300159e-05	1.78231422281e-05	4.55456546477e-05	2.21230695265e-05	2.18859484626e-05	1.81522672832e-05	9.43761333111e-06	3.46830658617e-05	2.089488438e-05	3.18229809073e-05	6.56180417627e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	8.73124259061e-05	0.0	0.0	0.0	0.0	3.41172219984e-07	0.0	0.0	6.76750856578e-07	2.66772410045e-06	0.0	0.0	9.01110056273e-06	7.14988870955e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12888298276e-05	0.0	0.00369908362098	0.0	0.0	0.0	0.000109066894322	0.0	8.11041877976e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales	4.87614589429e-07	3.31587140189e-07	0.0	0.0	0.0	0.0	0.0	4.6552767562e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26065219589e-06	0.00109500038518	0.0	0.0	0.0	0.0	0.0	0.00125486887659	0.0	0.0
k__Bacteria;Other;Other;Other	0.000680284961907	0.000662126979967	0.000293133672284	0.000229330034004	0.000154097040483	0.00113565952999	4.30564145668e-05	0.000169691581312	0.000189742508224	0.000703446429412	0.000849062904236	0.000253143301999	0.000214631595825	0.000340781669561	0.000695580595903	0.00123728311523	0.000173709726118	0.000155655963563	0.000268892477824	0.000487225176156	0.000587345661919	0.00126403794453	0.000594901381379	0.000548002690551	0.000367827109407	0.00101929010838	0.000738808762613	0.000637590195885	0.000114691724686	0.000345453914467	0.000415164664305	0.00140814200037	0.000824166158096	0.000437026718958
k__Bacteria;p__Actinobacteria;Other;Other	1.27417383698e-06	4.86470051687e-07	1.18830462243e-06	3.84860517138e-06	0.0	3.54284665788e-06	1.97443813414e-07	4.0906718836e-07	4.11334740098e-07	1.47329104707e-06	1.35255768659e-06	6.75634589788e-07	6.18154071667e-06	0.0	6.98107277949e-06	1.78850631125e-06	1.92578062204e-06	0.0	1.21312729903e-07	5.45959114262e-06	1.47381994408e-06	5.27659680592e-06	1.97774678868e-07	0.0	3.96323160454e-06	6.55713179245e-06	2.33219064885e-06	1.3891964941e-06	1.57106572916e-06	6.98572534085e-07	1.31707796877e-06	9.51434657521e-07	7.00150182847e-07	3.18264813928e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.0	1.27801867329e-05	4.26471723422e-06	1.90631309896e-07	2.05276447473e-06	3.70084981575e-06	1.44462832207e-06	1.88351584602e-07	8.26557594589e-07	3.71451155659e-07	2.84332593268e-06	4.97817443172e-06	1.12777305797e-05	3.83041916418e-06	1.01138560133e-05	1.77383224381e-06	6.76265122979e-07	3.88754120794e-07	1.82935539839e-06	4.97045909516e-06	9.15618447187e-07	1.41811836169e-06	4.06440559675e-06	2.49836876149e-06	2.30880386079e-06	2.68238034351e-05	2.40029567431e-06	4.42791356713e-07	4.34547190672e-06	9.01150512341e-07	2.18302649775e-06	1.42099276271e-06	1.32195257192e-06	1.08473809318e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	2.32885115275e-05	7.60493332848e-05	2.8129568375e-05	6.70570055835e-05	8.65721300041e-05	0.000108339564338	2.03559391258e-06	5.58893916887e-05	7.04542241471e-05	9.73304853376e-05	1.65354045766e-05	5.47428097395e-05	0.000104984738163	1.3117470089e-05	6.67439434901e-05	2.40831086713e-05	1.62946935799e-05	2.73645245977e-05	6.06023470829e-05	0.000114840468063	1.33922372181e-05	0.000136289634304	5.61817559098e-05	4.10974870386e-05	0.00015308231196	0.000451394582608	8.03016699362e-05	3.73907995235e-05	3.80854816071e-05	4.29074388856e-05	6.39525644367e-05	0.000102155891102	4.51208307532e-05	8.26051344537e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.00480483702351	0.0116303795982	0.0455290995261	0.00574742336526	0.00649218120667	0.00190636773292	0.00328285970884	0.00186330917632	8.27626147353e-05	0.00131992868494	3.28692463588e-05	0.00813129400737	0.0876639917194	0.00500462488186	0.069311806698	0.0126324009892	0.00118618097825	0.00453241742413	0.000208727296625	0.0312111183774	0.000177801800686	0.00510433521729	0.0299720866544	3.84561017089e-05	0.0305106344619	0.116729412208	0.00232890669125	2.97334458716e-05	0.0142553141912	0.00249308607918	1.94075132342e-05	0.00404907302063	5.36552899109e-05	0.0829005645087
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales	4.62016534026e-06	2.10516918439e-05	0.0	3.57716942173e-06	3.31412660368e-06	1.27854436158e-05	7.35772415065e-06	3.55287480117e-06	2.54980621473e-06	1.31198823223e-05	2.36626636964e-06	3.61795345926e-06	3.4235320245e-06	2.30953428227e-06	1.13633401755e-05	2.89971163645e-06	9.45422724196e-07	2.4258430067e-06	4.02741053905e-06	3.58221032616e-06	8.69488465422e-07	1.24220816597e-05	2.49524180124e-06	1.69189469647e-06	5.19135341623e-06	2.02713868287e-05	1.21594032945e-05	3.09953949699e-06	2.82903336519e-06	5.84269470494e-06	6.54628018744e-06	4.83786518117e-06	1.78465765108e-06	1.16707316197e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	1.01616761216e-05	8.39009959398e-06	5.2139252627e-06	8.67082036819e-06	1.10448144955e-05	2.275330667e-05	7.98496945986e-06	2.74100526733e-05	2.84238481621e-05	3.08100765633e-05	1.23976390981e-05	4.90986810242e-06	8.98454699773e-05	1.70138073155e-06	1.1680560787e-05	3.47323139199e-05	9.398179798e-06	5.2647570607e-05	2.76194331401e-05	4.04152035671e-06	1.58675412355e-06	9.91532182853e-05	3.12424771145e-05	3.19757972476e-06	6.10849611547e-05	4.20690591635e-05	1.14735960762e-05	5.32500155627e-06	9.83811444168e-06	8.50493187664e-06	1.86704280426e-05	1.64889302016e-05	1.25793069408e-05	0.000114455385572
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales	5.69726862114e-05	0.000195780133346	3.12011060166e-05	4.70343183314e-05	3.32395695808e-05	9.34809328752e-05	3.57770078805e-05	2.97281627415e-05	5.82467811071e-05	8.17914474201e-05	4.52971114967e-05	8.82308427492e-05	3.3809180068e-05	0.000107824356322	6.53962840698e-05	5.77957666127e-05	3.40700872596e-05	6.4558285116e-05	3.91807648846e-05	1.712365698e-05	2.29184671903e-05	0.000110676141222	2.42146039034e-05	9.62974585365e-05	3.64910471682e-05	0.000130990968374	9.15143923771e-05	6.28539659326e-05	5.18191284283e-05	4.51886663461e-05	7.81484874745e-05	5.09200685014e-05	4.17783964858e-05	6.68970959564e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;Other	1.70724930791e-06	1.43090683155e-06	6.60174535466e-06	2.10429787583e-05	1.54418617829e-06	2.20447596679e-05	6.47388465744e-07	1.19084169532e-05	3.43399901129e-06	2.75373984168e-05	5.51931169982e-06	5.02322696016e-06	1.48788344974e-05	3.02112480677e-06	3.20244592029e-05	1.10545633398e-05	5.64178524728e-06	6.31018981351e-06	3.19791240278e-07	3.39822141284e-06	9.23502882906e-06	1.97335525667e-05	1.11778780819e-05	7.57821475448e-07	1.5505172576e-06	0.000131797077781	8.23425969424e-06	4.54237763089e-06	1.64261037806e-06	4.20868936538e-06	3.78644300458e-06	2.11103163557e-05	3.29781549729e-05	6.17577066236e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	1.03102720447e-05	3.33362332083e-06	2.00864235938e-05	0.000236482078622	0.000182214642276	0.000115249312711	1.40646498825e-05	6.32479327054e-05	2.64030335748e-05	0.000102701476935	1.35566732786e-05	1.90421764139e-05	0.000434323417452	1.80651998107e-06	5.27210869758e-05	4.63110650882e-05	3.85743199105e-05	0.00025039935675	3.00944123512e-06	1.0754560517e-05	1.97865706347e-05	8.87492292344e-05	5.96051132547e-05	0.00207851682521	0.00045240284406	0.000626207452651	0.00191226246573	5.69339481317e-05	3.44433818917e-05	1.30181528991e-05	2.20247758287e-05	0.000317182213772	0.00010987298968	0.000177482138458
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales	0.000736986668888	0.00457758372002	0.000592767721709	0.000178128942269	0.00125983193709	0.00342346789101	0.000286158497564	0.000680092782935	0.00153122149615	0.00101450504894	0.00135793609077	0.00399172141662	0.000323966907457	0.00120544548539	0.00110485553784	0.000557684435644	0.000398366535025	0.000320498039132	0.000803870652936	0.00226164979887	0.00189243989776	0.00342657145642	0.00115381426211	0.0013971613255	0.00193161737653	0.00473352308239	0.00267165638358	0.000816543504284	0.000689250791246	0.000695215125479	0.00065499808136	0.000775967127613	0.00213980654041	0.00353053105858
k__Bacteria;p__Bacteroidetes;Other;Other	0.000439744515868	0.0015897494291	0.000200331978913	0.00119777210087	0.000207602533266	0.00032335225482	0.000218006055371	0.000308676776473	0.000331182131527	0.000402983561859	0.00050878769669	0.0001723980749	0.000265452150199	0.000441989089949	0.00264532449958	0.00109211348561	0.00069659126943	0.000206649285891	0.00036473265931	0.000426091217369	0.000181066773651	0.00040562778782	0.000510156020111	0.00029140777525	0.00033177366711	0.00033829654311	0.00507009272883	0.000392963045815	0.00159448817278	0.000216141355937	0.00065695002972	0.000246063943944	0.000373828296485	0.000319845833294
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other	5.13047287371e-05	0.0	1.14717322125e-05	3.30043971866e-05	3.72911155206e-05	4.17815764845e-05	7.68708150681e-07	1.13249742974e-05	2.15431229802e-05	1.94944798965e-05	2.9835395469e-05	0.0	1.83019264068e-05	3.12593929796e-05	3.47275567761e-05	2.23425127385e-05	7.06094063886e-06	2.41295132725e-05	7.7382893601e-06	0.0	4.22793121675e-05	0.0	2.29311387972e-05	1.41001886593e-05	1.18946370408e-05	7.75503524066e-06	2.19571787928e-05	1.46262495027e-05	2.18627439087e-05	1.05596242444e-05	1.14964342381e-05	1.35053923291e-05	1.45070600411e-05	7.30059286843e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.897434501837	0.781151259315	0.842049382265	0.838340700461	0.898683258269	0.716668331168	0.961723427369	0.745703933014	0.865939656205	0.784129826928	0.814382215633	0.824167506034	0.732092867723	0.8490057079	0.545248682463	0.796294688682	0.919758540214	0.878851187563	0.900244325365	0.786830578367	0.841471598227	0.807888407726	0.703794190762	0.863777322053	0.83155843957	0.372757189708	0.794104120574	0.786617589163	0.933889394296	0.861703055805	0.90573297745	0.902115282442	0.834842551954	0.729967250587
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales	0.0	0.0	1.22240960403e-07	8.83105138965e-07	8.48408864313e-07	6.5890303358e-06	0.0	6.17307848221e-07	3.42862570657e-06	0.0	0.0	0.0	3.90230196793e-07	4.94482735423e-06	0.0	7.11147717088e-07	1.43587028754e-06	4.66441841699e-07	0.0	0.0	5.07027533672e-07	0.0	0.0	5.63964898825e-07	6.37107010992e-06	1.35709516494e-06	0.0	0.0	7.23692083824e-07	1.73221909067e-06	8.39652622841e-07	1.59406616255e-06	0.0	1.83676708527e-06
k__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales	1.29456718822e-06	4.83208626795e-06	5.46695722246e-06	1.04023470287e-06	7.99326886457e-06	3.14077806074e-06	2.46562632781e-06	1.58701556531e-06	2.24341140525e-06	8.06958725172e-06	4.20031078862e-06	7.49602764938e-06	3.54139378496e-06	1.30984906389e-06	1.25051583778e-06	3.54548410616e-06	4.29084111916e-06	4.39630943074e-06	3.90070965246e-06	4.93804884566e-06	2.12890029918e-06	8.7098202634e-06	3.29246268128e-06	5.46241001481e-06	4.07874882245e-06	1.44788298785e-05	2.54544467221e-06	1.19582086071e-06	7.48487187566e-07	0.0	3.30090197146e-06	3.06290796451e-06	7.41604998168e-06	6.10037842308e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.0	0.0	0.0	0.0	0.0	7.92884949302e-06	0.0	0.0	0.0	1.05522632494e-06	0.0	0.0	3.381099946e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	2.17382066649e-06	3.84290499387e-06	0.0	3.2057170091e-05	3.18203118839e-06	2.23502162832e-05	6.55222717856e-07	4.28937379338e-06	2.33933046402e-06	5.46033892768e-05	4.66667222412e-06	0.0	0.0	0.0	2.97833041645e-05	4.00587616524e-06	2.83471721813e-06	2.23767965458e-06	7.19510400935e-07	4.0745147253e-07	4.2121128094e-05	0.000113063392942	1.60055007705e-07	8.41563551949e-07	0.0	2.46321644008e-06	2.02038029311e-06	2.46370256957e-06	8.8385047023e-07	3.31508961023e-06	2.42437516968e-06	2.20802668485e-05	0.0	5.17712500189e-07
k__Bacteria;p__Firmicutes;Other;Other	0.00154613950455	0.00108330116507	0.00163924577542	0.00183469972104	0.001302417309	0.00431407077002	0.000175207753496	0.00155080123757	0.00174767054934	0.00317484475604	0.00285089100182	0.00314451693085	0.00148983049	0.00207364632378	0.00631324028075	0.00234321989107	0.000729482591909	0.00179310990789	0.00114864951663	0.00104641096622	0.00203273588298	0.00243485509204	0.00256596648488	0.00219131742406	0.00252663664522	0.0084056723057	0.00591261583896	0.00198561409213	0.000674271310364	0.00288096386935	0.00253769776234	0.00270110591532	0.003365476557	0.00331986390328
k__Bacteria;p__Firmicutes;c__;o__	2.34489046881e-05	1.58369563563e-05	1.16430063165e-05	1.08699802101e-05	7.03609484799e-06	0.000167319795257	6.07899929986e-07	1.32775079181e-05	4.35536739106e-05	0.000105382092958	6.33732282009e-05	1.80039913103e-05	1.81169790935e-05	5.01263374758e-06	4.28224027433e-05	1.93779139194e-05	8.3904455452e-06	1.03905705724e-05	1.32205500204e-05	5.63898311429e-06	1.39066787025e-05	1.80975454601e-05	2.20402201472e-05	4.46707010598e-05	1.8265011351e-05	2.95636842602e-05	5.54080939908e-05	4.00483233072e-05	4.32273821283e-06	3.72519306078e-05	1.18028886466e-05	7.05708164348e-06	1.6515504912e-05	2.95647370114e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other	1.23146823852e-06	7.3422063789e-06	1.63955315358e-06	0.0	2.38832890537e-07	5.90205175969e-06	7.90772564891e-07	2.61780956824e-06	1.44546479843e-06	3.71451155659e-07	1.28359818242e-06	0.0	5.84934743275e-06	5.69665537969e-07	1.25051583778e-06	3.46425974612e-06	3.99408307169e-07	4.92338685794e-06	2.77341512215e-06	3.64248949746e-06	7.93542300701e-07	1.45987672474e-05	4.56284744183e-06	5.22711252555e-06	1.73937250493e-06	5.30312470599e-05	3.49171986724e-06	1.43874909528e-06	0.0	6.00600600601e-07	2.3998450112e-06	1.99840430943e-06	3.66899661479e-06	1.1707011548e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	8.86493258747e-06	2.29733274678e-05	7.99450123956e-06	2.93159798055e-06	4.1155820006e-06	2.49292008694e-05	6.63005407327e-07	1.60273763809e-05	3.3849838189e-06	7.49547241617e-06	4.18136119082e-06	6.23006315188e-06	2.00460802919e-06	7.35589483164e-06	8.75154751335e-06	5.09080473527e-06	5.01410755704e-06	6.98491807748e-06	5.44215421405e-06	1.10892109953e-05	2.85302341848e-06	1.96832696498e-05	8.58488273071e-06	5.79958059832e-06	1.84768206758e-06	9.25847307328e-05	1.42107363922e-05	4.05600873486e-06	3.6708239821e-06	3.67457069598e-06	1.0571175366e-05	1.70899332434e-06	6.24012055692e-06	7.30965114751e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	3.58892962576e-05	0.00104113493197	0.000214762157554	0.000531491999255	7.98658005118e-05	0.000607342822514	6.86615746731e-05	0.000717047554281	4.28149000004e-05	0.000381215288766	0.00019928479537	0.000153035861924	0.00400311529378	0.000321876090518	0.000488022992962	0.000273895263972	0.000347873473639	0.000104887815881	0.000192152087859	0.000482322820632	0.000114247205685	0.00281499308597	0.00262813466782	7.09938163383e-05	0.000279465742092	0.0267477448275	9.45318596504e-05	0.000331443158958	0.000121317504082	0.000124001798497	0.000102160852402	0.00031702801619	0.000230025944911	0.000843997914615
k__Bacteria;p__Firmicutes;c__Clostridia;Other	4.92701047765e-06	0.0	8.63769194894e-07	1.71666287523e-06	2.32870950333e-06	5.57148836952e-06	6.76029352068e-07	1.43741919887e-06	2.99147007464e-06	3.95384506575e-06	2.69951748587e-06	9.00752137358e-06	0.0	1.58492324311e-06	1.25051583778e-06	2.05058703662e-06	2.34419447244e-06	7.32718238457e-07	8.62191265394e-07	6.62435909326e-07	8.71844454688e-07	1.86045435972e-06	3.73319574651e-06	3.0980812814e-06	3.29214547872e-06	1.73353104244e-05	4.57479683264e-06	8.88015794297e-07	1.65527155199e-06	3.05832418084e-06	3.10482547126e-06	5.98086725392e-06	7.42890128072e-07	6.65231574444e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0678619163654	0.176214502834	0.0995595973167	0.132303178711	0.0652032242965	0.233797477559	0.0202513439403	0.147960125289	0.083817290994	0.149929592664	0.173422205721	0.117746759125	0.0994116100105	0.10912614804	0.290981975709	0.160651773741	0.0689051550279	0.0907545138147	0.0627459167519	0.173714950155	0.136477310629	0.16666823772	0.235737218887	0.0984265241736	0.11889785882	0.387486769417	0.164063634294	0.175916368717	0.0425895595882	0.106441206107	0.0872253572239	0.0744043716098	0.139712455115	0.127353871089
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales	0.0	0.0	2.34246566999e-07	0.0	1.96900781696e-07	0.0	0.0	0.0	0.0	0.0	3.18832816824e-07	1.08736550368e-06	1.04097268488e-06	0.0	0.0	2.64955688811e-07	0.0	0.0	0.0	2.70295838796e-07	2.80407061323e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.97290024227e-07	0.0	0.0	0.0	6.89942569181e-07	7.40831124652e-07	5.68949900548e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	6.49193936776e-06	0.0	5.42299126496e-07	0.0	4.14815426631e-07	3.00735130246e-06	0.0	4.28956263619e-07	1.30929492368e-06	1.88401238542e-06	7.98269352045e-07	7.06344617196e-06	0.0	0.0	2.59777370793e-06	4.36524287033e-06	0.0	2.89606626796e-06	4.50607992714e-07	0.0	7.38842760147e-07	2.18668853355e-06	3.49524838458e-07	7.14790767543e-06	3.47314181064e-06	3.74071574665e-06	1.42283368115e-05	0.0	5.70723740584e-07	6.55498788445e-06	2.40380194033e-06	8.54397704369e-06	3.39861719354e-06	7.86412522773e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	0.00045054605636	0.00143076423363	0.000660362321214	0.000752629451848	0.000582623745639	0.00193677271669	0.000112611741518	0.000602703916631	0.000735606338383	0.00193733830441	0.00105315849608	0.00160054686726	0.000626392514728	0.000823530337085	0.00395816168786	0.000481353797076	0.000367775375182	0.000986895922716	0.00099892262479	0.000417705276709	0.00121690290762	0.0012520244238	0.00122769711955	0.000797528597393	0.00102138369574	0.00370402215459	0.00258470999671	0.00149856357839	0.000262874241327	0.00105332592613	0.00082323635237	0.000839237045793	0.00180643885145	0.000748856248188
k__Bacteria;p__Firmicutes;c__Negativicutes;Other	3.88365199993e-07	4.81376632106e-06	6.56564358421e-06	1.9703172517e-06	1.20725225831e-06	5.45041872703e-05	2.90686455835e-06	2.69177280991e-05	4.40167386854e-07	3.27006989647e-06	3.76043049408e-07	0.0	6.44727536453e-06	2.27693371703e-05	3.43381897609e-05	3.00038644977e-07	8.27444750784e-07	1.05632201165e-06	1.81881894043e-05	4.55448400886e-06	3.26278957619e-06	7.19201127972e-06	6.2995419603e-07	4.04746871307e-07	1.07042207894e-06	5.03020062369e-05	8.975380695e-06	7.12971535274e-06	5.42020772523e-07	2.35526835432e-06	0.0	2.32776619152e-06	2.5437978393e-07	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales	0.000229971467877	0.000117691489309	0.000172084688806	0.00353907551248	5.91741991524e-05	0.0012680618031	2.99275796441e-05	6.30603019461e-05	0.000326178130809	0.00531821732039	0.000132003955253	2.66447020219e-05	0.000880083097964	0.000261233448283	0.0211043477005	0.000113338066467	0.00258480961484	5.18527014361e-05	0.000160087694405	0.000222738620446	0.0039163147411	0.000225952377582	0.00259922883306	0.000631138177241	0.000148174462659	0.000506918848646	0.00251909992223	0.000116201948622	0.000209480303045	0.000799626472688	0.000184509816916	9.164975923e-05	0.000122037079782	0.000980518253611
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	2.26120655622e-05	2.46071166242e-07	2.03957453272e-06	4.50646835233e-06	2.30491647905e-07	1.76470702503e-05	0.000203255886638	0.00265007427196	1.73187416597e-06	9.75146738539e-07	3.76043049408e-07	1.7504164593e-06	6.99779489933e-07	2.11668382658e-06	4.39938137689e-06	8.65617432178e-06	2.91747626633e-07	3.14964597979e-07	4.97582804926e-06	1.82030080919e-06	9.42348716267e-07	6.21278276169e-06	1.14658328207e-06	5.10020135583e-06	2.1095896339e-06	1.88515973061e-05	6.11733005196e-06	3.33361834565e-06	2.46334988069e-05	0.0	8.83851209224e-07	1.89017378894e-05	3.53348331723e-06	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales	0.00017736208448	0.00555628839175	1.48911588139e-05	0.00241208929562	6.53737529205e-06	0.000109352227205	0.00037279446617	0.00165058577249	0.00147216372999	3.60912053754e-05	0.0023893856692	0.00131172973511	0.0254848607436	3.35347621187e-05	0.000218409823155	0.000163642636369	0.000793020520387	0.000231396836574	2.85595326566e-05	0.000146566680111	2.2388834992e-05	0.000200786652637	0.00124087586554	1.67821227268e-05	3.07464943109e-05	0.00109582699086	3.7959818399e-05	2.57588962548e-05	0.00011426302739	0.000435366498257	0.000706946484735	2.9914335588e-05	0.00147904295495	0.00318185532549
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales	4.87614589429e-07	8.56031708951e-06	1.03021424485e-06	5.71893929689e-07	3.68647557452e-07	4.52332327181e-06	6.09749580243e-07	1.56599918753e-06	2.36583469724e-07	6.51182742873e-06	9.71678125716e-07	6.97538224741e-06	1.62313047954e-06	3.01173954258e-06	2.5e-06	8.0147903571e-06	1.66800941425e-07	2.52790528734e-06	1.4140156872e-06	6.14669707233e-07	1.01231073513e-06	2.82114088388e-06	3.11080818714e-06	1.52320450712e-06	1.30838143366e-06	6.12720050677e-06	8.15627214024e-06	0.0	2.07810171227e-07	6.81379469813e-07	4.4873356819e-06	2.18885839283e-06	1.36638562397e-06	6.6098157426e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	1.65793570094e-07	0.0	1.58678777031e-06	0.0	1.54136347744e-06	0.000163745116679	7.10954799349e-05	2.36583469724e-07	6.0369558288e-07	0.0	0.0	0.0	0.0	0.0	2.57810867613e-06	2.6077164215e-06	0.0	6.13301124435e-06	0.0	0.0	0.0	2.96791740642e-07	0.0	0.0	0.0	3.72563992087e-06	0.0	0.0	6.00600600601e-07	0.0	2.02586606791e-06	0.0	5.57967525174e-07
