# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
0;Other	0.000115565725469	2.79748587498e-05	6.02505454044e-06	3.01712361512e-05	1.12725322024e-05	1.28223965234e-05	3.5024966435e-05	4.17541033502e-05	2.16128145836e-05	1.75421397697e-05	2.61390796537e-05	5.38042163478e-06	8.23962853835e-06	7.5e-05	2.4634823192e-05	3.10761862186e-05	0.000233882541009	0.000242790033078	4.05892150121e-05	1.43215595759e-05	1.90631292196e-05	2.87913637036e-05	1.78081703886e-05	5.74999571581e-06	7.59666162073e-06	7.31959666879e-06	3.8037276531e-06	5.72243496052e-05	1.29123833901e-05	4.32742092663e-05	0.000180729182264
k__Archaea;p__Euryarchaeota	5.97684841692e-05	0.0	0.0	0.0	0.0	8.87047771958e-07	0.0	1.39658302686e-05	7.69928715653e-06	0.0	0.0	1.69364645427e-05	7.46724493011e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09803081708e-05	2.83646744076e-06	0.00728607186184	0.0	0.0	0.0	0.00014892999512	0.0	0.00146987707481	0.0	0.0
k__Bacteria;Other	0.00064113669029	0.000737233438815	0.000363826852556	0.000143561917087	9.48630631562e-05	0.00069573142369	9.09626018087e-05	0.000133191930488	0.000656901213992	0.000903784601079	0.000292872183671	0.000284465056077	0.00037180136788	0.00085	0.00159292218147	0.000190230420911	7.20393763885e-05	0.000687472145543	0.00127074369489	0.00075563221413	0.00057690324755	0.000244895617036	0.00114498111926	0.000867226198091	0.000658117256937	0.000106427888623	0.000336387641264	0.000415153529591	0.00157065293201	0.000924106055645	0.00058663549805
k__Bacteria;p__Actinobacteria	0.00639120242048	0.0263340290775	0.0802939166271	0.00416301675222	0.00727351848075	0.00272212935532	0.00696766850636	0.00410295781925	0.00331951478619	0.00235482111185	0.0152127432227	0.147049779313	0.00635030130834	0.279525	0.0168810462404	0.00148100124353	0.00263004599485	0.00135824272282	0.00775693274014	0.0303114750655	0.00286448684345	0.0147064741597	0.227669476769	0.00844716446233	0.00124747595482	0.00854350937678	0.00242095552589	0.000836584583663	0.00580959706062	0.00234054280275	0.0635691632883
k__Bacteria;p__Bacteroidetes	0.898653748565	0.754314082619	0.776765006132	0.867931178601	0.913319572067	0.786827496048	0.940317408739	0.674099234745	0.804470772587	0.807544089733	0.834888350268	0.610869692316	0.84003345037	0.0565375	0.777184154622	0.916809438715	0.895023785032	0.831764251535	0.806511821421	0.659826623819	0.881647856177	0.873210940881	0.133311002704	0.786273238732	0.762173949043	0.938043748492	0.899332062449	0.912036347031	0.889625404305	0.810946279727	0.717111781485
k__Bacteria;p__Firmicutes	0.0746768524015	0.199395377315	0.129283706108	0.118410230424	0.0522362353337	0.18110405794	0.0292492868027	0.1680036895	0.143982160748	0.185355242684	0.123751412477	0.185661123493	0.12172563457	0.50535	0.196211586954	0.0776760410536	0.0638567456366	0.155947553202	0.173022344678	0.300389733096	0.0991724369924	0.10196703613	0.513419060742	0.185996104887	0.193923808028	0.0451860645114	0.0639859038467	0.0858430659341	0.0879717264362	0.179529850957	0.175198300527
k__Bacteria;p__Fusobacteria	0.0	0.0	0.0	3.80829064874e-06	0.0	0.0	0.000184495635883	0.000100755890688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11781801923e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22476074299e-06	0.0	0.0	0.0	0.0	4.26584762392e-07	0.0	2.04588092564e-06
k__Bacteria;p__Proteobacteria	0.0101678164774	0.0191736984137	0.0128626401835	0.0093049150938	0.0255343651794	0.0286171208725	0.0200487611141	0.153390370601	0.0463823791852	0.00380266520779	0.000476329462479	0.038137456422	0.0314758994698	0.157575	0.00753403092365	0.00380550547237	0.0211533602853	0.00955668739686	0.010247836929	0.00858152055525	0.0154983892889	0.00973596473718	0.116761027594	0.0166508934569	0.015574565635	0.00808649460121	0.0030579185926	0.000787819452011	0.000659024485938	0.00609703272021	0.0432946635927
k__Bacteria;p__Spirochaetes	7.42451930929e-06	3.63249473742e-06	8.22637867179e-06	7.37733010019e-06	1.05553048018e-05	1.38286886736e-05	0.0	3.08635220642e-06	4.12322941964e-05	1.53153898226e-06	6.33294996729e-05	7.91392718626e-06	1.13601721821e-05	3.75e-05	1.97262515305e-05	0.0	3.84552727154e-06	1.08031677219e-05	1.39905182372e-05	7.73553736893e-06	2.28853707446e-05	7.50171407295e-06	2.64665651316e-05	5.46014376846e-05	6.24376119993e-06	4.37808912318e-06	1.41649456143e-05	3.91890981958e-06	2.15792445819e-05	4.51147373839e-05	1.92702868429e-05
k__Bacteria;p__Synergistetes	0.000180524770001	0.0	6.1396625887e-07	4.57515143751e-07	0.0	0.0	0.0	0.0	3.47838185676e-06	0.0	0.0	0.0	0.0	0.0	7.24262429249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153796922886	0.0	0.0	0.000231398580325	0.0	0.00012785890541	0.0	0.0
