# Constructed from biom file
#OTU ID	MCT.f.0556	MCT.f.0305	MCT.f.0336	MCT.f.0557	MCT.f.0558	MCT.f.0319	MCT.f.0318	MCT.f.0624	MCT.f.0524	MCT.f.0051	MCT.f.0403	MCT.f.0374	MCT.f.0252	MCT.f.0134	MCT.f.0611	MCT.f.0405	MCT.f.0543	MCT.f.0439	MCT.f.0067	MCT.f.0627	MCT.f.0013	MCT.f.0457	MCT.f.0357	MCT.f.0441	MCT.f.0153	MCT.f.0608	MCT.f.0578	MCT.f.0306	MCT.f.0492	MCT.f.0255	MCT.f.0250	MCT.f.0438	MCT.f.0574	MCT.f.0573	MCT.f.0335	MCT.f.0066	MCT.f.0607	MCT.f.0590	MCT.f.0422	MCT.f.0541	MCT.f.0424	MCT.f.0442	MCT.f.0048	MCT.f.0473	MCT.f.0218	MCT.f.0356	MCT.f.0539	MCT.f.0220	MCT.f.0456	MCT.f.0355	MCT.f.0169	MCT.f.0525	MCT.f.0216	MCT.f.0303	MCT.f.0235	MCT.f.0117	MCT.f.0115	MCT.f.0458	MCT.f.0560	MCT.f.0421	MCT.f.0119	MCT.f.0388	MCT.f.0135	MCT.f.0166	MCT.f.0423	MCT.f.0440	MCT.f.0271	MCT.f.0219	MCT.f.0098	MCT.f.0068	MCT.f.0269	MCT.f.0593	MCT.f.0609	MCT.f.0390	MCT.f.0459	MCT.f.0233	MCT.f.0575	MCT.f.0065	MCT.f.0304	MCT.f.0354	MCT.f.0012	MCT.f.0152	MCT.f.0489	MCT.f.0302	MCT.f.0522	MCT.f.0352	MCT.f.0016	MCT.f.0063	MCT.f.0476	MCT.f.0133	MCT.f.0406	MCT.f.0595	MCT.f.0301	MCT.f.0369	MCT.f.0267	MCT.f.0540	MCT.f.0149	MCT.f.0437	MCT.f.0559	MCT.f.0148	MCT.f.0628	MCT.f.0014	MCT.f.0114	MCT.f.0408	MCT.f.0592	MCT.f.0254	MCT.f.0322	MCT.f.0321	MCT.f.0337	MCT.f.0472	MCT.f.0118	MCT.f.0391	MCT.f.0323	MCT.f.0610	MCT.f.0338	MCT.f.0544	MCT.f.0455	MCT.f.0340	MCT.f.0049	MCT.f.0387	MCT.f.0425
0;Other;Other;Other;Other	7.08842814106e-06	0.0	0.0	6.63565603413e-06	1.34281059209e-05	2.34274335247e-06	0.000156697946901	6.85867292909e-05	6.68024984134e-06	4.55732430375e-06	3.09646414759e-06	0.0	4.27917326373e-05	3.68879946345e-05	9.6059308147e-05	2.49372205473e-06	2.3780364553e-05	6.55890387598e-06	0.000164137875816	0.0	0.0	1.99161133307e-06	7.85518087187e-05	4.3065394802e-06	0.000909297567629	2.27614148495e-05	1.20030007502e-05	6.78656260604e-05	0.0	4.72616594514e-06	0.0	0.0	1.84757505774e-05	4.59289708466e-05	0.0	1.68866433406e-05	0.0	0.0	1.24559371224e-05	1.72151114248e-05	0.0	1.4681485179e-05	2.01615613113e-05	1.35757049185e-05	3.03128590179e-06	1.63753223892e-05	8.87047771958e-06	1.61898748523e-05	8.99472684139e-06	0.000122856411569	0.0	4.59461694679e-05	7.40244502759e-06	0.0	3.47838185676e-05	5.06983700474e-05	1.91352310699e-05	0.0	2.37350691581e-05	5.11007092778e-06	8.43991064948e-06	7.08646909591e-06	1.21416689938e-05	0.000467765082018	0.0	3.68379755322e-06	6.35239262868e-06	4.96289110966e-05	7.5e-05	0.0	0.000265778871979	8.9781919717e-06	1.16381918905e-05	1.7373779492e-05	1.95073991565e-05	8.44181059954e-06	2.81485964406e-05	0.0	5.08031985694e-05	4.7870448888e-05	7.33229214785e-06	2.76905525373e-05	3.56163407771e-05	0.0	0.0	2.0467756461e-05	8.1795799513e-06	2.19215559044e-05	0.0	4.41988950276e-05	1.81103645616e-05	0.0	4.91803278689e-05	7.6074553062e-06	0.000270056282184	0.0	0.0	6.91960115419e-06	5.4754017576e-06	3.41720121457e-05	3.6488170014e-05	4.17743662045e-05	4.17211359275e-05	5.57783591122e-06	1.25434945674e-05	6.7647556232e-05	4.72132385921e-06	5.26090322193e-05	0.0	3.67428222897e-06	3.17946826573e-06	0.000413564929694	0.0	7.83116018638e-05	7.30700376311e-06	1.42460289194e-05	7.4895707727e-06	5.72549131872e-05	0.0	2.4237723593e-05	0.000133290172706
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0	0.0	7.65338662358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017614070534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257452574526	0.0	0.0	0.0	0.0	0.0	8.95828001024e-05	0.0	0.0	6.95412710058e-06	0.0	0.0	0.0	0.0	2.24017347903e-06	0.0	2.12190013125e-05	0.0	4.43523885979e-06	5.50455744977e-05	0.0	0.0	0.0	0.0	2.96097801104e-05	0.0	6.95676371352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000148815851014	0.0	0.0	0.0	0.0	0.0	1.80468767624e-05	0.0	0.0	0.0	1.79563839434e-05	0.0	6.60203620696e-05	0.0	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.011883985706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20486342438e-06	0.0	0.000121719284899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76304837022e-05	0.0	0.0	0.0	0.000122279285889	0.0	0.0	0.0	0.0	0.0	4.38420225786e-05	0.0	0.0	4.29411848904e-05	0.0	2.4237723593e-05	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae	0.0	0.0	0.0021429482546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80159316745e-05	0.0	1.1345869763e-05	0.0	0.0	0.0	0.000959815715383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9829151343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56163407771e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183418928833	0.0	0.0	0.0	0.0	0.0	0.00162215483541	0.0	0.0	0.000415098120607	0.0	0.0	0.0
k__Bacteria;Other;Other;Other;Other	0.000148856990962	0.000591065749821	0.00303584336069	8.62635284437e-05	6.71405296045e-05	0.000831673890125	0.000922381096529	4.38955067462e-05	0.000818330605565	0.000319012701263	0.000105279781018	0.000398906891505	0.000275471778852	0.000147551978538	0.000251449365444	0.000174560543831	0.000422101470816	0.000534550665893	0.00134512990912	0.00018729153295	0.000593917360642	0.000691089132574	0.000248325072724	0.000288538145173	0.000795635371675	9.86327976814e-05	0.000354088522131	0.000559891414998	0.00160137965016	0.00016541580808	0.00032222270127	0.000249860523064	0.000175519630485	0.000367431766773	0.00118163979183	0.00113478243249	0.000103562551781	0.000285119211124	0.000224206868204	0.000766072458404	0.000217319693282	0.000220222277686	0.000421152614058	0.00035975618034	0.000451661599367	0.000376632414951	0.000816083950201	0.000404746871307	0.000595900653242	0.000829280778091	8.50404414544e-05	0.000932707240197	0.000954915408559	0.0010767693058	0.000528714042228	0.00156802815932	0.00099264011175	0.000634272365836	0.000100874043922	0.000102201418556	0.000928390171443	0.000701560440495	6.07083449691e-05	5.90383113226e-05	9.79157924185e-05	0.000294703804258	0.000689234600212	0.000496289110966	0.00085	0.00111193111931	0.000573522829006	0.000336682198939	0.000186211070248	0.000837416171514	0.000807606325079	0.000785088385757	0.000274448815296	0.00149042477106	0.000548674544549	0.000287222693328	0.000439937528871	0.000470739393134	0.000688582588358	0.000565032404608	0.000960315957476	0.000334306688863	0.00127328794575	0.00127145024245	0.00161729443501	0.000362430939227	8.4515034621e-05	0.000327906395736	0.00108196721311	0.000273868391023	0.00049714906493	0.00121797071848	0.000761019846282	0.00059508569926	7.11802228489e-05	0.000722493971081	4.17007657303e-05	0.000715386021253	0.00329596973827	6.13561950235e-05	0.000188152418511	0.000216472179942	0.00109062581148	0.000916900275822	0.00194706247531	0.000624627978924	0.00117958272658	0.000540815677292	0.000858949204273	2.61038672879e-05	0.0010302875306	0.00025642852055	0.000561717807952	0.000658431501653	0.00037523878832	0.00048475447186	7.61658129748e-05
k__Bacteria;p__Actinobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59030449029e-06	0.0	3.35345405768e-06	0.0	4.98744410945e-06	5.94509113825e-06	0.0	0.0	0.0	2.57107082529e-06	1.99161133307e-06	5.06785862702e-06	0.0	0.0	0.0	0.0	0.0	4.10610166708e-06	0.0	2.26917395261e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.04311906509e-05	0.0	0.0	2.28757571876e-06	0.0	0.0	0.0	0.0	0.0	4.43523885979e-06	0.0	2.24868171035e-06	0.0	0.0	0.0	0.0	0.0	6.95676371352e-06	0.0	2.39190388373e-06	0.0	0.0	7.66510639168e-06	2.81330354983e-06	7.08646909591e-06	0.0	0.0	5.5951881382e-06	0.0	9.52858894303e-06	0.0	1.25e-05	0.0	0.0	0.0	0.0	0.0	3.9014798313e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.10762210149e-05	0.0	0.0	1.35255768659e-05	0.0	0.0	4.38431118087e-06	1.24887601159e-05	0.0	6.03678818721e-06	1.56145902732e-05	0.0	0.0	6.13764277692e-06	1.67418655461e-05	0.0	3.45980057709e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.01739782697e-06	0.0	0.0	0.0	0.0	0.0	3.17946826573e-06	0.0	0.0	0.0	0.0	1.42460289194e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.0	0.0	0.0	4.42377068942e-06	0.0	0.0	0.0	0.0	0.0	4.55732430375e-06	0.0	2.59030449029e-06	0.0	0.0	2.82527376903e-06	0.0	0.0	0.0	0.0	2.10439924663e-06	0.0	0.0	0.0	4.3065394802e-06	0.0	0.0	0.0	5.08992195453e-05	1.23183050012e-05	0.0	0.0	1.71137344565e-06	9.23787528868e-06	1.14822427116e-05	4.26584762392e-06	3.37732866812e-06	0.0	1.04311906509e-05	0.0	0.0	2.28757571876e-06	0.0	0.0	6.78785245924e-06	0.0	0.0	0.0	0.0	0.0	1.02380342974e-05	0.0	0.0	1.11036675414e-05	4.82856190941e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.81330354983e-06	0.0	0.0	0.0	0.0	0.0	1.27047852574e-05	0.0	2.5e-05	0.0	2.79767233662e-05	4.48909598585e-06	0.0	0.0	0.0	0.0	0.0	5.00142540624e-06	4.06425588555e-05	0.0	0.0	0.0	9.49769087391e-05	1.41258101152e-05	0.0	0.0	0.0	4.38431118087e-06	6.24438005795e-06	0.0	6.03678818721e-06	3.12291805463e-05	4.91803278689e-05	0.0	0.0	0.0	0.0	3.8057806348e-05	5.4754017576e-06	0.0	1.04251914326e-05	5.22179577557e-06	0.0	0.0	5.01739782697e-06	0.0	0.0	0.0	0.0	3.67428222897e-06	3.17946826573e-06	0.0	0.0	0.0	7.30700376311e-06	1.42460289194e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	7.3247090791e-05	6.24365228684e-05	0.000246609124538	9.9534840512e-05	6.71405296045e-05	3.04556635821e-05	2.84905358001e-05	5.48693834327e-06	6.68024984134e-06	1.36719729113e-05	1.85787848855e-05	1.03612179612e-05	0.000120351748042	2.34741784038e-05	0.000118661498299	6.98242175324e-05	4.16156379677e-05	3.60739713179e-05	0.000188158052764	6.31319773988e-06	1.54264249517e-05	7.96644533226e-06	3.29410810756e-05	1.29196184406e-05	3.78873986512e-05	4.17292605575e-05	1.80045011253e-05	3.39328130302e-05	0.000176562371684	2.36308297257e-05	6.58060446256e-05	1.88251079021e-05	5.54272517321e-05	6.88934562699e-05	0.00011944373347	7.09239020304e-05	3.45208505938e-05	7.64953981064e-05	7.47356227346e-05	5.16453342744e-05	3.43136357813e-05	2.05540792507e-05	1.79213878323e-05	2.03635573777e-05	9.09385770538e-06	9.8251934335e-05	1.33057165794e-05	2.26658247932e-05	2.92328622345e-05	0.000122856411569	1.88978758788e-05	2.29730847339e-05	4.81158926794e-05	9.65712381881e-05	5.56541097082e-05	3.98344336087e-05	1.19595194187e-05	2.16580807846e-05	8.90065093427e-06	3.83255319584e-05	2.81330354983e-05	0.0	0.0	9.08281712656e-06	5.5951881382e-05	2.21027853193e-05	0.00016833840466	1.35351575718e-05	6.25e-05	0.000118081180812	9.79185317816e-05	9.87601116887e-05	0.00022112564592	1.38990235936e-05	0.000105339955445	0.000160394401391	8.44457893218e-05	7.00199556874e-05	0.000152409595708	4.10318133326e-05	1.46645842957e-05	5.53811050746e-06	0.00151963053983	1.97761341613e-05	4.05767305976e-05	6.1403269383e-05	4.3624426407e-05	0.000232368492586	0.000256019582376	0.0	4.22575173105e-05	0.000322701532312	0.000327868852459	1.52149106124e-05	6.75140705461e-05	2.09273319326e-05	3.98439710095e-06	4.15176069251e-05	0.000109508035152	9.76343204163e-06	0.0	3.13307746534e-05	2.78140906183e-05	5.57783591122e-06	9.03131608854e-05	4.05885337392e-05	0.000103869124903	4.50934561879e-05	0.000122279285889	0.000216782651509	3.17946826573e-05	3.18126868995e-05	9.59232613909e-05	0.000117467402796	0.000109605056447	0.000170952347033	5.99165661816e-05	2.86274565936e-05	1.13708723733e-05	3.63565853895e-05	1.90414532437e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.00660168940871	0.00657664707547	0.00579956630809	0.0120835296382	0.00350921168066	2.57701768771e-05	1.06839509251e-05	0.00095472727173	3.0061124286e-05	0.00451175106072	0.0100108685892	0.00123816554636	0.0160388762891	0.000754527162978	0.00864533773323	0.0103614151374	0.000618289478378	0.015921739159	0.0026982665439	0.0153347573102	0.0136960942863	3.98322266613e-06	2.53392931351e-06	0.0657177924679	9.4718496628e-05	0.000944598716256	0.00779594898725	0.0114014251781	0.0693561632586	0.00759494867384	0.0160544057147	0.00550206562775	0.0138198614319	0.0144905903021	0.00286664960328	0.00394809721303	0.00143836877474	0.0421802579286	0.00698778072568	0.000783287569829	0.00210914481269	0.0233934784843	0.00374108970999	0.000929935786916	6.06257180358e-06	0.0	0.000487876274577	6.47594994091e-06	2.69841805242e-05	2.04760685948e-05	0.00173230528889	5.51354033614e-05	1.48048900552e-05	0.0193383904472	4.86973459946e-05	0.017407647487	0.00634811290743	0.0	0.00210648738778	0.00292040553523	0.0123447759766	0.00317473815497	0.000983475188499	0.00246598484986	0.00385228703315	0.027134852777	0.103185089664	4.5117191906e-06	0.277025	0.0029520295203	0.0395450984781	0.121142744274	0.0033052464969	0.00274158240384	3.9014798313e-06	0.00290398284624	0.00843050463396	0.00501142825705	0.0087889533525	1.36772711109e-05	0.0104558486028	0.000238138751821	0.363987130629	0.00367271062995	4.05767305976e-05	4.7758098409e-05	0.0635907810681	0.00228861043641	0.00415875711859	0.0011138121547	0.00332023350297	0.275977473351	0.067606557377	0.00222898440472	0.0366110391643	0.000460401302517	0.00012351631013	0.3393268612	0.00600104032633	9.27526043955e-05	0.00226747913659	0.0305840578575	0.0126971323673	0.00722887534095	0.143076116434	0.0135430407577	2.83279431553e-05	0.0	0.00539910077694	0.00254627758467	0.0324591915248	0.00232232614367	3.92413342054e-05	0.00231019225498	0.00268167038106	0.000341904694067	9.73644200451e-05	0.00498117744729	0.00723187482944	0.0131368461874	0.00238018165546
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.98113623504e-05	1.58973413286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae	0.0	4.16243485789e-06	8.50376291509e-06	2.21188534471e-06	0.0	2.34274335247e-06	0.0	0.0	0.0	4.55732430375e-06	0.0	0.0	0.0	0.0	1.97769163832e-05	0.0	0.0	0.0	0.0	3.3670387946e-05	0.0	0.0	2.53392931351e-06	0.0	0.0	3.79356914159e-06	0.0	0.0	0.0	0.0	4.53834790521e-06	0.0	0.0	0.0	2.13292381196e-06	6.75465733623e-06	0.0	0.0	1.24559371224e-05	0.0	1.60130300313e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02380342974e-05	0.0	0.0	0.0	1.44856857282e-05	1.3913527427e-05	7.24262429249e-06	0.0	0.0	0.0	2.55503546389e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.52858894303e-06	1.35351575718e-05	2.5e-05	0.0	0.0	0.0	1.16381918905e-05	3.4747558984e-06	0.0	1.68836211991e-05	2.81485964406e-05	5.00142540624e-06	0.0	2.73545422217e-05	7.33229214785e-06	0.0	7.12326815543e-05	5.65032404608e-06	1.35255768659e-05	0.0	2.72652665043e-06	4.38431118087e-06	1.24887601159e-05	0.0	1.81103645616e-05	5.20486342438e-06	0.000131147540984	7.6074553062e-06	1.84129283307e-05	0.0	0.0	0.0	5.4754017576e-06	0.0	0.0	0.0	0.0	0.0	7.52609674045e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.59063434498e-05	4.36014824504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
