# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
0;Other;Other;Other;Other;Other	1.43083455344e-05	1.83144400183e-05	1.12460764522e-05	0.000112530370131	1.03823104665e-05	5.60454720039e-05	2.64248634765e-06	2.5509698481e-05	2.57372433353e-06	1.28578796278e-05	2.49661058162e-05	0.000105907637363	1.71061229657e-06	8.09108063033e-05	8.44678773722e-06	4.2519560573e-05	3.64245332066e-05	7.20053834285e-06	6.2325484556e-06	0.00130806064476	1.64211194033e-05	7.07354058717e-05	7.9996288e-06	7.32831389068e-05	2.49620882189e-05	3.65557628611e-05	1.8215834658e-05	1.25385572368e-05	2.10636555058e-05	2.60809874976e-05	2.590794134e-05	1.40372556094e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.000112832350798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69256909776e-06	1.1599124962e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34414423992e-05	0.0	0.000168911516348	0.0	0.0	0.0	7.77273627523e-05	0.0	8.08743609173e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213318463414	0.0	0.0	0.0	0.0	0.0	0.00106728711456	0.0	0.0
k__Bacteria;Other;Other;Other;Other;Other	0.000703084113719	0.000509150273916	0.000240901570853	0.000138475559643	0.000155245446446	0.00141820220914	2.67077654015e-05	0.000219301808652	0.000717417257103	0.000779395484609	0.000229043061813	0.000169692270651	0.00032581256323	0.000586837987551	0.000844347407271	0.000119863548757	0.000175614084146	0.000443906189774	0.000537606098264	0.00125754100879	0.000589503570876	0.000387485620723	0.000519171618586	0.000893599097511	0.000702434926264	0.000592140771881	0.00013307463865	0.000320166052085	0.000442210386772	0.00129412785507	0.000748156899682	0.000368202662801
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	1.03564053331e-06	0.0	1.88235201956e-06	6.12707836158e-06	0.0	6.69826012693e-07	3.94887626828e-07	4.48429688915e-07	0.0	0.0	1.35126917958e-06	6.15044568314e-06	0.0	7.46845463248e-06	2.17956667263e-06	4.92099345016e-07	0.0	7.3125072342e-06	9.44231187722e-07	1.34752002415e-06	0.0	0.0	1.11333034961e-05	1.10612127514e-05	1.54219126873e-06	1.42143084241e-06	1.30475940887e-06	7.3257014176e-07	1.10767117673e-06	9.13176960911e-07	1.40030036569e-06	2.6392158472e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	0.0	1.16896073693e-06	0.0	8.35515421108e-07	4.83785981219e-06	3.94887626828e-07	0.0	0.0	5.68665186535e-06	5.81232526337e-06	9.98070697654e-06	2.3198249924e-06	8.52309335544e-06	2.54886918502e-06	1.35253024596e-06	6.47923534656e-07	3.23221382758e-06	1.56963162375e-06	0.0	6.98266578495e-06	4.44164127528e-06	3.54210500216e-06	0.0	6.23962662074e-07	0.0	7.06559056312e-06	3.6628507088e-07	2.20138614368e-06	9.13176960911e-07	2.64390514383e-06	8.31342918838e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum	0.0	1.94733132575e-05	1.06884321882e-05	4.50641790266e-06	3.8791352463e-05	5.8150749647e-05	5.37939819597e-07	5.05961764914e-06	3.9846710966e-05	0.0	1.44709715029e-05	1.98902060625e-06	0.0	8.65924569311e-06	2.72089552479e-06	0.0	1.22119706409e-06	3.43393803849e-05	6.80158749052e-07	1.34752002415e-06	0.0	0.0	1.78300951914e-05	0.0	0.0	5.83934786163e-06	1.98466439771e-05	0.0	1.60239249513e-06	0.0	2.00239887385e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	2.25952792306e-05	3.33017180646e-05	1.81522414798e-05	3.29185093071e-05	5.66827706924e-05	9.1402368856e-05	7.6556712743e-07	1.71168603166e-05	3.80285701048e-05	9.29771633927e-06	4.07837478138e-05	8.23077612759e-05	7.57614151981e-06	3.0892642447e-05	1.73558028741e-05	1.69831806005e-05	3.57949848211e-05	9.05157892077e-05	7.72062532947e-06	9.63687715936e-05	7.98822485405e-05	5.05023687251e-05	0.000283236363101	3.34811346019e-05	8.09510899008e-06	2.10976078922e-05	2.38379078091e-05	4.10612953761e-05	5.27562141488e-05	2.36840713467e-05	3.7432297287e-05	6.92789365612e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	1.09002280328e-06	0.0	5.6939242412e-07	4.01791220708e-06	4.17757710554e-07	4.24499419961e-06	0.0	0.0	0.0	0.0	2.26806421868e-06	9.94510303127e-07	2.3198249924e-06	2.27027529557e-05	1.20015457991e-06	0.0	1.35067659894e-06	9.48548159514e-07	4.01281094568e-06	0.0	7.65758936024e-07	0.0	4.46172619725e-06	0.0	2.1922892311e-05	1.63649782919e-06	7.46905198311e-07	5.07077731503e-06	0.0	2.13933467443e-06	2.03729471709e-06	1.04307481767e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	5.86007445798e-06	0.0	1.94393355856e-06	3.13319872486e-05	0.0	0.0	3.94887626828e-07	0.0	0.0	3.52565797592e-06	3.0298199831e-06	0.0	0.0	1.39324393079e-05	0.0	9.84198690032e-07	0.0	4.50493064659e-07	9.348127056e-07	0.0	6.06278866453e-07	0.0	3.51405946949e-05	2.12115748595e-05	7.29389075563e-06	0.0	4.75769080719e-06	1.7513993681e-06	4.00709255382e-07	5.97103942245e-05	1.40030036569e-06	2.22998967425e-06
